"schema_version","dataset_fingerprint","assignment_id","reviewer_id","annotation_status","packet_order","evidence_id","display_order","candidate_id","formality_score","evidence_grounding_score","answerability_score","fea_total_score","aggregate_rank","packet_skipped","skip_reason","notes","started_at","completed_at","active_seconds","question","options","correct","answer","video_1_user","video_1_source","video_2_user","video_2_source"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","47","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10210000_A2_A5_0-1","1","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10210000_A2_A5_0-1::candidate_01","2","1","1","4","4","false","","","2026-08-06T19:43:11.465Z","2026-08-08T13:58:46.887Z","749","I'm holding this bowl of soup while standing near the table. Who else is holding a similar bowl of soup in the room?","[""The person in the white shirt sitting on the chair"",""The person in the orange shirt standing near the projector screen"",""The person in the green shirt standing by the wall"",""The person with pink hair standing near the kitchen"",""The person in the red shirt walking through the doorway""]","A","The person in the white shirt sitting on the chair","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_10210000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_10210000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","47","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10210000_A2_A5_0-1","2","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10210000_A2_A5_0-1::candidate_06","2","3","1","6","3","false","","","2026-08-06T19:43:11.465Z","2026-08-08T13:58:46.887Z","749","I was holding a bowl of soup with dark green chunks in it while standing by the table. Looking at the wider view of the room, what was the person in the white shirt sitting near the projector screen doing?","[""Looking at a smartphone"",""Eating from a bowl"",""Holding a camera"",""Cleaning the table"",""Reading a book""]","A","Looking at a smartphone","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_10210000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_10210000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","47","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10210000_A2_A5_0-1","3","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10210000_A2_A5_0-1::candidate_04","2","3","2","7","1","false","","","2026-08-06T19:43:11.465Z","2026-08-08T13:58:46.887Z","749","I was sitting at the table with a bowl of soup in my hand. In my view, there was a person with pink hair standing nearby, but I couldn't see the rest of the room. What was the person wearing a green shirt doing in the room with the projector screen?","[""Standing and looking at a phone"",""Sitting on a chair eating"",""Walking towards the kitchen"",""Adjusting the projector screen"",""Cleaning the table""]","A","Standing and looking at a phone","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_10210000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_10210000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","47","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10210000_A2_A5_0-1","4","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10210000_A2_A5_0-1::candidate_02","2","1","1","4","4","false","","","2026-08-06T19:43:11.465Z","2026-08-08T13:58:46.887Z","749","I'm holding a bowl of soup with green vegetables in it. Who else is holding a similar bowl of soup in the room?","[""The person with reddish hair sitting at the table"",""The person in the orange shirt standing near the projector screen"",""The person in the green shirt standing by the wall"",""The person with pink hair standing near the kitchen"",""The person in the red shirt walking through the doorway""]","A","The person with reddish hair sitting at the table","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_10210000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_10210000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","47","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10210000_A2_A5_0-1","5","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10210000_A2_A5_0-1::candidate_05","1","3","1","5","6","false","","","2026-08-06T19:43:11.465Z","2026-08-08T13:58:46.887Z","749","I was holding a bowl of soup while standing near the table. In my view, the person with pink hair was reaching for things, but I couldn't see the whole room. Which person was sitting on the chair near the projector screen?","[""The person wearing a white shirt"",""The person wearing a green shirt"",""The person wearing a pink shirt"",""The person wearing a blue shirt"",""The person wearing a black shirt""]","A","The person wearing a white shirt","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_10210000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_10210000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","47","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10210000_A2_A5_0-1","6","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10210000_A2_A5_0-1::candidate_03","2","2","1","5","2","false","","","2026-08-06T19:43:11.465Z","2026-08-08T13:58:46.887Z","749","I was standing by the table eating soup and saw the person in the green shirt looking at their phone. Where did that person move to next?","[""They walked over to the projector screen and stood in front of it"",""They sat down in the yellow chair near the table"",""They walked out the door into the kitchen area"",""They remained standing by the wall near the shelf"",""They sat down on the floor next to the person in the orange shirt""]","A","They walked over to the projector screen and stood in front of it","Alice","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY6/DAY6_A2_ALICE_10210000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_10210000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","48","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10263000_A3_A5_0-1","1","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10263000_A3_A5_0-1::candidate_02","2","3","2","7","1","false","","","2026-08-06T19:43:11.634Z","2026-08-08T14:46:08.023Z","2853","I was just sitting on the couch scrolling through my phone. I remember seeing a whiteboard in the area where the other person was working. What was written on that whiteboard?","[""A timeline with a list of events"",""A mathematical equation"",""A grocery shopping list"",""A schedule for the week"",""A drawing of a house""]","A","A timeline with a list of events","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_10263000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_10263000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","48","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10263000_A3_A5_0-1","2","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10263000_A3_A5_0-1::candidate_01","1","3","2","6","6","false","","","2026-08-06T19:43:11.634Z","2026-08-08T14:46:08.023Z","2853","While I was sitting on the couch scrolling through my phone, you were outside at the wooden table handling some items. Did you have any picture frames there?","[""Yes, a white rectangular picture frame"",""Yes, a round silver picture frame"",""Yes, a black square picture frame"",""Yes, a wooden oval picture frame"",""No, there were no picture frames""]","A","Yes, a white rectangular picture frame","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_10263000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_10263000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","48","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10263000_A3_A5_0-1","3","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10263000_A3_A5_0-1::candidate_06","2","3","2","7","2","false","","","2026-08-06T19:43:11.634Z","2026-08-08T14:46:08.023Z","2853","I was sitting on the sofa scrolling through videos on my phone. I know we had some items out on the wooden table outside earlier, but I missed what was happening with them. Was the white wooden frame on that table still wrapped in plastic, or had it been opened?","[""The frame was still inside its plastic packaging"",""The frame was open and the protective film was being peeled off"",""The frame was completely assembled with a picture inside"",""The frame was disassembled into separate pieces"",""The frame was being painted with a brush""]","B","The frame was open and the protective film was being peeled off","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_10263000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_10263000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","48","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10263000_A3_A5_0-1","4","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10263000_A3_A5_0-1::candidate_05","1","3","2","6","3","false","","","2026-08-06T19:43:11.634Z","2026-08-08T14:46:08.023Z","2853","I was just sitting on the sofa watching videos on my phone. While I was relaxing there, I wanted to know what that person with long pink hair was working on at the wooden table outside. Was she assembling a picture frame, writing on a whiteboard, or doing something else?","[""Assembling a white wooden frame and peeling off protective film"",""Writing a schedule on a large whiteboard with a marker"",""Eating a snack from a blue package on the table"",""Folding a green piece of clothing on a chair"",""Drinking from a clear plastic cup""]","A","Assembling a white wooden frame and peeling off protective film","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_10263000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_10263000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","48","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10263000_A3_A5_0-1","5","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10263000_A3_A5_0-1::candidate_04","1","3","2","6","4","false","","","2026-08-06T19:43:11.634Z","2026-08-08T14:46:08.023Z","2853","I was scrolling through my phone and looking at the ceiling while sitting on the sofa. Since I couldn't see over there, what was the person with the long pink hair doing at the wooden table in the other area?","[""Assembling a white wooden frame and peeling off plastic film"",""Writing on a whiteboard with a black marker"",""Eating a snack from a blue package"",""Folding a green piece of clothing"",""Drinking from a clear plastic cup""]","A","Assembling a white wooden frame and peeling off plastic film","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_10263000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_10263000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","48","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10263000_A3_A5_0-1","6","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10263000_A3_A5_0-1::candidate_03","1","2","2","5","6","false","","","2026-08-06T19:43:11.634Z","2026-08-08T14:46:08.023Z","2853","I was sitting on the couch looking at my phone. In the room with the slatted wooden table and the whiteboard, what was the person wearing on their upper body?","[""A green button-down shirt"",""A white textured sweater"",""A blue denim jacket"",""A grey hoodie"",""A black t-shirt""]","B","A white textured sweater","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_10263000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_10263000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","49","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10270000_A3_A5_0-1","1","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10270000_A3_A5_0-1::candidate_03","1","3","2","6","4","false","","","2026-08-06T19:43:11.822Z","2026-08-08T20:48:38.602Z","21746","I was just sitting and scrolling on my phone, so I missed what was happening over at the table. Can you tell me what specific object the person at the table was handling while taking the wooden boards out of the plastic?","[""A clear plastic bag containing the wooden boards"",""A cardboard box with black tape"",""A paintbrush with green paint"",""A metal measuring tape"",""A trash bag""]","A","A clear plastic bag containing the wooden boards","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_10270000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_10270000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","49","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10270000_A3_A5_0-1","2","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10270000_A3_A5_0-1::candidate_02","1","3","2","6","2","false","","","2026-08-06T19:43:11.822Z","2026-08-08T20:48:38.602Z","21746","I was sitting down and scrolling through videos on my phone, but I didn't see what was happening over at the table with the whiteboard. What was the person at that table doing with the wooden boards?","[""Removing them from a clear plastic bag"",""Stacking them inside a cardboard box"",""Painting them with a brush"",""Measuring them with a tape measure"",""Throwing them into a trash bin""]","A","Removing them from a clear plastic bag","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_10270000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_10270000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","49","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10270000_A3_A5_0-1","3","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10270000_A3_A5_0-1::candidate_04","1","3","2","6","2","false","","","2026-08-06T19:43:11.822Z","2026-08-08T20:48:38.602Z","21746","While I was busy scrolling on my phone, what specific type of items was the person in the white sweater taking out of a plastic bag and arranging on the table?","[""small wooden trays with black handles"",""plastic food containers with lids"",""sets of colorful drinking glasses"",""flat cardboard boxes"",""bundles of paper napkins""]","A","small wooden trays with black handles","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_10270000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_10270000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","49","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10270000_A3_A5_0-1","4","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10270000_A3_A5_0-1::candidate_05","1","1","2","4","6","false","","","2026-08-06T19:43:11.822Z","2026-08-08T20:48:38.602Z","21746","I was sitting in the room with the high ceiling and the guitar on the wall, scrolling through my phone. I noticed you were at a table next to a whiteboard covered in drawings. What specific items were you taking out of the clear plastic bags and arranging on that table?","[""small wooden trays with black straps"",""stacks of hardcover notebooks"",""several sets of clear drinking glasses"",""bundles of paper and pens"",""packets of dried food ingredients""]","A","small wooden trays with black straps","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_10270000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_10270000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","49","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10270000_A3_A5_0-1","5","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10270000_A3_A5_0-1::candidate_06","1","2","2","5","5","false","","","2026-08-06T19:43:11.822Z","2026-08-08T20:48:38.602Z","21746","I was just scrolling through my phone in the room with the high ceiling. What was the main item you were unpacking from those plastic bags at the table?","[""a flat wooden board with a black strap"",""a stack of colorful hardcover notebooks"",""a set of clear glass drinking vessels"",""a bundle of paper and stationery"",""a package of dried food ingredients""]","A","a flat wooden board with a black strap","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_10270000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_10270000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","49","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10270000_A3_A5_0-1","6","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10270000_A3_A5_0-1::candidate_01","3","3","2","8","1","false","","","2026-08-06T19:43:11.822Z","2026-08-08T20:48:38.602Z","21746","I was sitting down and looking at my phone, but I couldn't see what was happening at the table with the whiteboard nearby. What was the person with pink hair doing at that table?","[""Taking wooden boards out of a clear plastic bag"",""Writing a schedule on the whiteboard with a marker"",""Eating a snack from a blue wrapper"",""Sitting in a chair and resting"",""Painting the wooden boards yellow""]","A","Taking wooden boards out of a clear plastic bag","Tasha","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY6/DAY6_A3_TASHA_10270000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_10270000.mp4"
"egolife_rlhf_packet_ranking_v4","dbea4d3c4ab21c99f39c","day5_7_full_100","HM","completed","50","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10303000_A1_A5_0-1","1","EGOLIFE2U_RANDOM_PAIR_CLIP_PRUNED_DAY6_10303000_A1_A5_0-1::candidate_06","3","3","2","8","1","false","","","2026-08-06T19:43:11.986Z","2026-08-08T21:09:38.721Z","1256","I was hanging out in the bedroom with the white sheets and the messy desk, but I couldn't see the outdoor area. What kind of ground surface was on the patio where the table was?","[""Gravel"",""Wooden decking"",""Concrete"",""Grass"",""Tile""]","A","Gravel","Jake","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY6/DAY6_A1_JAKE_10303000.mp4","Katrina","https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY6/DAY6_A5_KATRINA_10303000.mp4"
